ID,year,STATENAME,DISTRICT,avg_rating,Close_E_D,LLS_D,LLS_R,St_AVG_R,RepVotes,DemVotes,RepVotesMajorPercent,DemVotesMajorPercent,Incumbent_R,Incumbent_D,Open_seat,cvap,VTR,st_cd_fips,cycle,est_cost_sum,
415,2014,Illinois,8,1.2,1,0,0,2.8,66878,84178,44.27,55.73,0,1,0,448181,0.3370424,1708,2012,12827090,
416,2014,Illinois,8,1.2,1,0,0,2.8,66878,84178,44.27,55.73,0,1,0,448181,0.3370424,1708,2014,116100,
417,2014,Illinois,8,1.2,1,0,0,2.8,66878,84178,44.27,55.73,0,1,0,448181,0.3370424,1708,2016,767470,
418,2014,Illinois,8,1.2,1,0,0,2.8,66878,84178,44.27,55.73,0,1,0,448181,0.3370424,1708,2018,522170,
419,2014,Illinois,10,4.2,0,1,0,0.2,95992,91136,51.3,48.7,0,1,0,462773,0.404362398,1710,2012,15097850,
420,2014,Illinois,10,4.2,0,1,0,0.2,95992,91136,51.3,48.7,0,1,0,462773,0.404362398,1710,2014,14711950,
421,2014,Illinois,10,4.2,0,1,0,0.2,95992,91136,51.3,48.7,0,1,0,462773,0.404362398,1710,2016,14959030,
422,2014,Illinois,10,4.2,0,1,0,0.2,95992,91136,51.3,48.7,0,1,0,462773,0.404362398,1710,2018,1192350,
423,2014,Illinois,11,2,1,0,0,2,81335,93436,46.54,53.46,0,1,0,467647,0.373724198,1711,2012,13699150,
424,2014,Illinois,11,2,1,0,0,2,81335,93436,46.54,53.46,0,1,0,467647,0.373724198,1711,2014,179400,
425,2014,Illinois,12,4.2,0,1,0,0.2,110038,87860,55.6,44.4,0,1,0,533604,0.370870533,1712,2012,6496540,
426,2014,Illinois,12,4.2,0,1,0,0.2,110038,87860,55.6,44.4,0,1,0,533604,0.370870533,1712,2014,9653240,
427,2014,Illinois,12,4.2,0,1,0,0.2,110038,87860,55.6,44.4,0,1,0,533604,0.370870533,1712,2016,1106430,
428,2014,Illinois,12,4.2,0,1,0,0.2,110038,87860,55.6,44.4,0,1,0,533604,0.370870533,1712,2018,6112360,
429,2014,Illinois,13,6,0,0,1,2,123337,86935,58.66,41.34,1,0,0,540956,0.388704442,1713,2012,5456500,
430,2014,Illinois,13,6,0,0,1,2,123337,86935,58.66,41.34,1,0,0,540956,0.388704442,1713,2014,1531936.7,
431,2014,Illinois,13,6,0,0,1,2,123337,86935,58.66,41.34,1,0,0,540956,0.388704442,1713,2016,120840,
432,2014,Illinois,13,6,0,0,1,2,123337,86935,58.66,41.34,1,0,0,540956,0.388704442,1713,2018,4912400,
433,2014,Illinois,17,2.55,1,0,0,1.45,88785,110560,44.54,55.46,0,1,0,514978,0.387094206,1717,2012,7031000,
434,2014,Illinois,17,2.55,1,0,0,1.45,88785,110560,44.54,55.46,0,1,0,514978,0.387094206,1717,2014,2630000,
435,2014,Illinois,17,2.55,1,0,0,1.45,88785,110560,44.54,55.46,0,1,0,514978,0.387094206,1717,2016,334910,
436,2014,Illinois,17,2.55,1,0,0,1.45,88785,110560,44.54,55.46,0,1,0,514978,0.387094206,1717,2018,557100,
437,2014,Indiana,2,6.6,0,0,1,2.6,85583,55590,60.62,39.38,1,0,0,521068,0.27093009,1802,2012,2562190,
438,2014,Indiana,2,6.6,0,0,1,2.6,85583,55590,60.62,39.38,1,0,0,521068,0.27093009,1802,2014,763770,
439,2014,Indiana,2,6.6,0,0,1,2.6,85583,55590,60.62,39.38,1,0,0,521068,0.27093009,1802,2016,1067760,
440,2014,Indiana,2,6.6,0,0,1,2.6,85583,55590,60.62,39.38,1,0,0,521068,0.27093009,1802,2018,2164340,
441,2014,Iowa,1,3.8,0,1,0,0.2,147762,141145,51.15,48.85,0,0,1,579428,0.498607247,1901,2012,1824040,
442,2014,Iowa,1,3.8,0,1,0,0.2,147762,141145,51.15,48.85,0,0,1,579428,0.498607247,1901,2014,898060,
443,2014,Iowa,1,3.8,0,1,0,0.2,147762,141145,51.15,48.85,0,0,1,579428,0.498607247,1901,2016,3466350,
444,2014,Iowa,1,3.8,0,1,0,0.2,147762,141145,51.15,48.85,0,0,1,579428,0.498607247,1901,2018,3761990,
445,2014,Iowa,2,2.9,1,0,0,1.1,129455,143431,47.44,52.56,0,1,0,580155,0.470367402,1902,2012,1998460,
446,2014,Iowa,2,2.9,1,0,0,1.1,129455,143431,47.44,52.56,0,1,0,580155,0.470367402,1902,2014,2697560,
447,2014,Iowa,2,2.9,1,0,0,1.1,129455,143431,47.44,52.56,0,1,0,580155,0.470367402,1902,2018,723300,
448,2014,Iowa,3,4.2,0,1,0,0.2,148814,119109,55.54,44.46,0,0,1,589474,0.454511989,1903,2012,5164430,
449,2014,Iowa,3,4.2,0,1,0,0.2,148814,119109,55.54,44.46,0,0,1,589474,0.454511989,1903,2014,5166300,
450,2014,Iowa,3,4.2,0,1,0,0.2,148814,119109,55.54,44.46,0,0,1,589474,0.454511989,1903,2016,3938530,
451,2014,Iowa,3,4.2,0,1,0,0.2,148814,119109,55.54,44.46,0,0,1,589474,0.454511989,1903,2018,8014770,
452,2014,Iowa,4,6.6,0,0,1,2.6,169834,105504,61.68,38.32,1,0,0,563609,0.48852662,1904,2012,3273760,
453,2014,Iowa,4,6.6,0,0,1,2.6,169834,105504,61.68,38.32,1,0,0,563609,0.48852662,1904,2014,1507837.4,
454,2014,Iowa,4,6.6,0,0,1,2.6,169834,105504,61.68,38.32,1,0,0,563609,0.48852662,1904,2018,647360,
455,2014,Kansas,2,6.2,0,0,1,2.2,128742,87153,59.63,40.37,1,0,0,537829,0.40141941,2002,2012,316540,
456,2014,Kansas,2,6.2,0,0,1,2.2,128742,87153,59.63,40.37,1,0,0,537829,0.40141941,2002,2014,515960,
457,2014,Kansas,2,6.2,0,0,1,2.2,128742,87153,59.63,40.37,1,0,0,537829,0.40141941,2002,2016,175330,
458,2014,Kansas,2,6.2,0,0,1,2.2,128742,87153,59.63,40.37,1,0,0,537829,0.40141941,2002,2018,6565210,
459,2014,Kansas,3,6.4,0,0,1,2.4,134493,89584,60.02,39.98,1,0,0,523041,0.428411922,2003,2014,909550,
460,2014,Kansas,3,6.4,0,0,1,2.4,134493,89584,60.02,39.98,1,0,0,523041,0.428411922,2003,2016,2425610,
461,2014,Kansas,3,6.4,0,0,1,2.4,134493,89584,60.02,39.98,1,0,0,523041,0.428411922,2003,2018,7254420,
462,2014,Maine,2,3.1,0,1,0,0.9,133308,118556,52.93,47.07,0,0,1,520828,0.483583832,2302,2012,996820,
463,2014,Maine,2,3.1,0,1,0,0.9,133308,118556,52.93,47.07,0,0,1,520828,0.483583832,2302,2014,2222290,
464,2014,Maine,2,3.1,0,1,0,0.9,133308,118556,52.93,47.07,0,0,1,520828,0.483583832,2302,2016,8247540,
465,2014,Maine,2,3.1,0,1,0,0.9,133308,118556,52.93,47.07,0,0,1,520828,0.483583832,2302,2018,10733790,
466,2014,Maryland,6,1.6,1,0,0,2.4,91930,94704,49.26,50.74,0,1,0,521983,0.357548043,2406,2012,247090,
467,2014,Maryland,6,1.6,1,0,0,2.4,91930,94704,49.26,50.74,0,1,0,521983,0.357548043,2406,2014,457030,
468,2014,Maryland,6,1.6,1,0,0,2.4,91930,94704,49.26,50.74,0,1,0,521983,0.357548043,2406,2016,1607910,
469,2014,Maryland,6,1.6,1,0,0,2.4,91930,94704,49.26,50.74,0,1,0,521983,0.357548043,2406,2018,2041000,
470,2014,Massachusetts,6,3.4,0,1,0,0.6,111989,149638,42.8,57.2,0,0,1,567997,0.460613348,2506,2012,5919060,
471,2014,Massachusetts,6,3.4,0,1,0,0.6,111989,149638,42.8,57.2,0,0,1,567997,0.460613348,2506,2014,2875920,
472,2014,Massachusetts,9,2.15,1,0,0,1.85,114971,140413,45.02,54.98,0,1,0,570585,0.447582744,2509,2014,160310,
473,2014,Michigan,1,5.65,0,0,1,1.65,130414,113263,53.52,46.48,1,0,0,562349,0.433319878,2601,2016,69350,
474,2014,Michigan,4,6.8,0,0,1,2.8,123962,85777,59.1,40.9,0,0,1,549247,0.381866446,2604,2012,655430,
475,2014,Michigan,4,6.8,0,0,1,2.8,123962,85777,59.1,40.9,0,0,1,549247,0.381866446,2604,2014,376740,
476,2014,Michigan,4,6.8,0,0,1,2.8,123962,85777,59.1,40.9,0,0,1,549247,0.381866446,2604,2018,144650,
477,2014,Michigan,6,6.6,0,0,1,2.6,116801,84391,58.05,41.95,1,0,0,536350,0.375113266,2606,2012,2331940,
478,2014,Michigan,6,6.6,0,0,1,2.6,116801,84391,58.05,41.95,1,0,0,536350,0.375113266,2606,2014,2123140,
479,2014,Michigan,6,6.6,0,0,1,2.6,116801,84391,58.05,41.95,1,0,0,536350,0.375113266,2606,2016,1666100,
480,2014,Michigan,6,6.6,0,0,1,2.6,116801,84391,58.05,41.95,1,0,0,536350,0.375113266,2606,2018,2954310,
481,2014,Michigan,7,6.4,0,0,1,2.4,119564,92083,56.49,43.51,1,0,0,542743,0.389958046,2607,2012,91640,
482,2014,Michigan,7,6.4,0,0,1,2.4,119564,92083,56.49,43.51,1,0,0,542743,0.389958046,2607,2014,959840,
483,2014,Michigan,7,6.4,0,0,1,2.4,119564,92083,56.49,43.51,1,0,0,542743,0.389958046,2607,2016,2700270,
484,2014,Michigan,7,6.4,0,0,1,2.4,119564,92083,56.49,43.51,1,0,0,542743,0.389958046,2607,2018,1847190,
485,2014,Michigan,8,6.4,0,0,1,2.4,132739,102269,56.48,43.52,0,0,1,547280,0.429410905,2608,2012,105990,
486,2014,Michigan,8,6.4,0,0,1,2.4,132739,102269,56.48,43.52,0,0,1,547280,0.429410905,2608,2014,159280,
487,2014,Michigan,8,6.4,0,0,1,2.4,132739,102269,56.48,43.52,0,0,1,547280,0.429410905,2608,2016,2344300,
488,2014,Michigan,8,6.4,0,0,1,2.4,132739,102269,56.48,43.52,0,0,1,547280,0.429410905,2608,2018,13870350,
489,2014,Michigan,11,6.6,0,0,1,2.6,140435,101681,58,42,0,0,1,527362,0.459107786,2611,2012,700130,
490,2014,Michigan,11,6.6,0,0,1,2.6,140435,101681,58,42,0,0,1,527362,0.459107786,2611,2014,1504020,
491,2014,Michigan,11,6.6,0,0,1,2.6,140435,101681,58,42,0,0,1,527362,0.459107786,2611,2016,720680,
492,2014,Michigan,11,6.6,0,0,1,2.6,140435,101681,58,42,0,0,1,527362,0.459107786,2611,2018,5173680,
493,2014,Minnesota,1,1.2,1,0,0,2.8,103536,122851,45.73,54.27,0,1,0,494576,0.457739559,2701,2012,258900,
494,2014,Minnesota,1,1.2,1,0,0,2.8,103536,122851,45.73,54.27,0,1,0,494576,0.457739559,2701,2018,7640850,
495,2014,Minnesota,7,3.1,0,1,0,0.9,109955,130546,45.72,54.28,0,1,0,496634,0.484262052,2707,2012,165790,
496,2014,Minnesota,7,3.1,0,1,0,0.9,109955,130546,45.72,54.28,0,1,0,496634,0.484262052,2707,2014,3756910,
497,2014,Minnesota,7,3.1,0,1,0,0.9,109955,130546,45.72,54.28,0,1,0,496634,0.484262052,2707,2018,661810,
498,2014,Minnesota,8,4.2,0,1,0,0.2,125358,129090,49.27,50.73,0,1,0,519505,0.489789319,2708,2012,8985590,
499,2014,Minnesota,8,4.2,0,1,0,0.2,125358,129090,49.27,50.73,0,1,0,519505,0.489789319,2708,2014,9712810,
500,2014,Minnesota,8,4.2,0,1,0,0.2,125358,129090,49.27,50.73,0,1,0,519505,0.489789319,2708,2016,13910140,
501,2014,Minnesota,8,4.2,0,1,0,0.2,125358,129090,49.27,50.73,0,1,0,519505,0.489789319,2708,2018,8035260,
502,2014,Montana,0,6.4,0,0,1,2.4,203871,148690,57.83,42.17,0,0,1,804263,0.438365311,3001,2012,874480,
503,2014,Montana,0,6.4,0,0,1,2.4,203871,148690,57.83,42.17,0,0,1,804263,0.438365311,3001,2014,7059080,
504,2014,Montana,0,6.4,0,0,1,2.4,203871,148690,57.83,42.17,0,0,1,804263,0.438365311,3001,2016,2353660,
505,2014,Montana,0,6.4,0,0,1,2.4,203871,148690,57.83,42.17,0,0,1,804263,0.438365311,3001,2018,2650300,
506,2014,Nebraska,2,3.8,0,1,0,0.2,78157,83872,48.24,51.76,1,0,0,454282,0.356670526,3102,2012,844920,
507,2014,Nebraska,2,3.8,0,1,0,0.2,78157,83872,48.24,51.76,1,0,0,454282,0.356670526,3102,2014,3205729.8,
508,2014,Nebraska,2,3.8,0,1,0,0.2,78157,83872,48.24,51.76,1,0,0,454282,0.356670526,3102,2016,4811040,
509,2014,Nebraska,2,3.8,0,1,0,0.2,78157,83872,48.24,51.76,1,0,0,454282,0.356670526,3102,2018,2731740,
510,2014,Nevada,3,6.6,0,0,1,2.6,88528,52644,62.71,37.29,1,0,0,563428,0.250559078,3203,2012,7709710,
511,2014,Nevada,3,6.6,0,0,1,2.6,88528,52644,62.71,37.29,1,0,0,563428,0.250559078,3203,2014,2987440.4,
512,2014,Nevada,3,6.6,0,0,1,2.6,88528,52644,62.71,37.29,1,0,0,563428,0.250559078,3203,2016,7418360,
513,2014,Nevada,3,6.6,0,0,1,2.6,88528,52644,62.71,37.29,1,0,0,563428,0.250559078,3203,2018,8825870,
514,2014,Nevada,4,2.95,1,0,0,1.05,63466,59844,51.47,48.53,0,1,0,493015,0.250114094,3204,2012,6928950,
515,2014,Nevada,4,2.95,1,0,0,1.05,63466,59844,51.47,48.53,0,1,0,493015,0.250114094,3204,2014,3271400,
516,2014,Nevada,4,2.95,1,0,0,1.05,63466,59844,51.47,48.53,0,1,0,493015,0.250114094,3204,2016,5294730,
517,2014,Nevada,4,2.95,1,0,0,1.05,63466,59844,51.47,48.53,0,1,0,493015,0.250114094,3204,2018,10211960,
518,2014,New Hampshire,1,4.2,0,1,0,0.2,125508,116769,51.8,48.2,0,1,0,NA,NA,3301,2012,2753980,
519,2014,New Hampshire,1,4.2,0,1,0,0.2,125508,116769,51.8,48.2,0,1,0,NA,NA,3301,2014,6031325.1,
520,2014,New Hampshire,1,4.2,0,1,0,0.2,125508,116769,51.8,48.2,0,1,0,NA,NA,3301,2016,856110,
521,2014,New Hampshire,1,4.2,0,1,0,0.2,125508,116769,51.8,48.2,0,1,0,NA,NA,3301,2018,1021590,
522,2014,New Hampshire,2,3.1,0,1,0,0.9,106871,130700,44.98,55.02,0,1,0,NA,NA,3302,2012,3540740,
523,2014,New Hampshire,2,3.1,0,1,0,0.9,106871,130700,44.98,55.02,0,1,0,NA,NA,3302,2014,3932261.2,
524,2014,New Hampshire,2,3.1,0,1,0,0.9,106871,130700,44.98,55.02,0,1,0,NA,NA,3302,2016,631430,
525,2014,New Hampshire,2,3.1,0,1,0,0.9,106871,130700,44.98,55.02,0,1,0,NA,NA,3302,2018,438930,
526,2014,New Jersey,3,5.1,0,0,1,1.1,100471,82537,54.9,45.1,0,0,1,NA,NA,3403,2012,2243050,
527,2014,New Jersey,3,5.1,0,0,1,1.1,100471,82537,54.9,45.1,0,0,1,NA,NA,3403,2014,2157650,
528,2014,New Jersey,3,5.1,0,0,1,1.1,100471,82537,54.9,45.1,0,0,1,NA,NA,3403,2016,324250,
529,2014,New Jersey,3,5.1,0,0,1,1.1,100471,82537,54.9,45.1,0,0,1,NA,NA,3403,2018,10303470,
530,2014,New Jersey,5,6.6,0,0,1,2.6,104678,81808,56.13,43.87,1,0,0,NA,NA,3405,2014,137210,
531,2014,New Jersey,5,6.6,0,0,1,2.6,104678,81808,56.13,43.87,1,0,0,NA,NA,3405,2016,4741910,
532,2014,New Jersey,5,6.6,0,0,1,2.6,104678,81808,56.13,43.87,1,0,0,NA,NA,3405,2018,419810,
533,2014,New York,1,4.2,0,1,0,0.2,94035,78722,54.43,45.57,0,1,0,NA,NA,3601,2012,447540,
534,2014,New York,1,4.2,0,1,0,0.2,94035,78722,54.43,45.57,0,1,0,NA,NA,3601,2014,892730,
535,2014,New York,1,4.2,0,1,0,0.2,94035,78722,54.43,45.57,0,1,0,NA,NA,3601,2016,334750,
536,2014,New York,4,1.6,1,0,0,2.4,80127,89793,47.16,52.84,0,0,1,NA,NA,3604,2012,94820,
537,2014,New York,4,1.6,1,0,0,2.4,80127,89793,47.16,52.84,0,0,1,NA,NA,3604,2014,344560,
538,2014,New York,4,1.6,1,0,0,2.4,80127,89793,47.16,52.84,0,0,1,NA,NA,3604,2018,31110,
539,2014,New York,11,4.6,0,1,0,0.6,58886,45244,56.55,43.45,1,0,0,NA,NA,3611,2014,2484390,
540,2014,New York,11,4.6,0,1,0,0.6,58886,45244,56.55,43.45,1,0,0,NA,NA,3611,2018,569260,
541,2014,New York,18,3.4,0,1,0,0.6,85660,88993,49.05,50.95,0,1,0,NA,NA,3618,2012,703680,
542,2014,New York,18,3.4,0,1,0,0.6,85660,88993,49.05,50.95,0,1,0,NA,NA,3618,2014,2945770,
543,2014,New York,19,6.2,0,0,1,2.2,131594,72470,64.49,35.51,1,0,0,NA,NA,3619,2012,3054680,
544,2014,New York,19,6.2,0,0,1,2.2,131594,72470,64.49,35.51,1,0,0,NA,NA,3619,2014,2963050,
545,2014,New York,19,6.2,0,0,1,2.2,131594,72470,64.49,35.51,1,0,0,NA,NA,3619,2016,5600170,
546,2014,New York,19,6.2,0,0,1,2.2,131594,72470,64.49,35.51,1,0,0,NA,NA,3619,2018,6897510,
547,2014,New York,21,6,0,0,1,2,96226,59063,61.97,38.03,0,0,1,NA,NA,3621,2012,5637560,
548,2014,New York,21,6,0,0,1,2,96226,59063,61.97,38.03,0,0,1,NA,NA,3621,2014,1920520,
549,2014,New York,21,6,0,0,1,2,96226,59063,61.97,38.03,0,0,1,NA,NA,3621,2016,1077930,
550,2014,New York,21,6,0,0,1,2,96226,59063,61.97,38.03,0,0,1,NA,NA,3621,2018,952450,
551,2014,New York,23,6.4,0,0,1,2.4,113130,70242,61.69,38.31,1,0,0,NA,NA,3623,2012,510820,
552,2014,New York,23,6.4,0,0,1,2.4,113130,70242,61.69,38.31,1,0,0,NA,NA,3623,2014,1887380,
553,2014,New York,23,6.4,0,0,1,2.4,113130,70242,61.69,38.31,1,0,0,NA,NA,3623,2016,1573250,
554,2014,New York,23,6.4,0,0,1,2.4,113130,70242,61.69,38.31,1,0,0,NA,NA,3623,2018,990420,
555,2014,New York,24,3.8,0,1,0,0.2,118474,80304,59.6,40.4,0,1,0,NA,NA,3624,2012,4060220,
556,2014,New York,24,3.8,0,1,0,0.2,118474,80304,59.6,40.4,0,1,0,NA,NA,3624,2014,4232930,
557,2014,New York,24,3.8,0,1,0,0.2,118474,80304,59.6,40.4,0,1,0,NA,NA,3624,2016,3050150,
558,2014,New York,24,3.8,0,1,0,0.2,118474,80304,59.6,40.4,0,1,0,NA,NA,3624,2018,2947020,
559,2014,North Carolina,7,6.8,0,0,1,2.8,134431,84054,61.53,38.47,0,0,1,NA,NA,3707,2012,5822710,
560,2014,North Carolina,7,6.8,0,0,1,2.8,134431,84054,61.53,38.47,0,0,1,NA,NA,3707,2018,300850,
561,2014,North Dakota,0,6.4,0,0,1,2.4,138100,95678,59.07,40.93,1,0,0,NA,NA,3801,2012,747740,
562,2014,North Dakota,0,6.4,0,0,1,2.4,138100,95678,59.07,40.93,1,0,0,NA,NA,3801,2014,539194.6,
563,2014,North Dakota,0,6.4,0,0,1,2.4,138100,95678,59.07,40.93,1,0,0,NA,NA,3801,2016,115270,
564,2014,North Dakota,0,6.4,0,0,1,2.4,138100,95678,59.07,40.93,1,0,0,NA,NA,3801,2018,663790,
565,2014,Ohio,6,6.8,0,0,1,2.8,111026,73561,60.15,39.85,1,0,0,550236,0.335468781,3906,2012,3361860,
566,2014,Ohio,6,6.8,0,0,1,2.8,111026,73561,60.15,39.85,1,0,0,550236,0.335468781,3906,2014,468150,
567,2014,Ohio,14,6.8,0,0,1,2.8,135736,70856,65.7,34.3,1,0,0,550315,0.375406812,3914,2012,2620,
568,2014,Ohio,14,6.8,0,0,1,2.8,135736,70856,65.7,34.3,1,0,0,550315,0.375406812,3914,2014,338840,
569,2014,Ohio,14,6.8,0,0,1,2.8,135736,70856,65.7,34.3,1,0,0,550315,0.375406812,3914,2018,1494020,
570,2014,Pennsylvania,6,6.45,0,0,1,2.45,119643,92901,56.29,43.71,0,0,1,516389,0.411596684,4206,2012,468560,
571,2014,Pennsylvania,6,6.45,0,0,1,2.45,119643,92901,56.29,43.71,0,0,1,516389,0.411596684,4206,2014,989280,
572,2014,Pennsylvania,6,6.45,0,0,1,2.45,119643,92901,56.29,43.71,0,0,1,516389,0.411596684,4206,2018,1090420,
573,2014,Texas,23,2.9,1,0,0,1.1,57459,55037,51.08,48.92,0,1,0,474242,0.237212225,4823,2012,10665280,
574,2014,Texas,23,2.9,1,0,0,1.1,57459,55037,51.08,48.92,0,1,0,474242,0.237212225,4823,2014,10657173.2,
575,2014,Texas,23,2.9,1,0,0,1.1,57459,55037,51.08,48.92,0,1,0,474242,0.237212225,4823,2016,10700140,
576,2014,Texas,23,2.9,1,0,0,1.1,57459,55037,51.08,48.92,0,1,0,474242,0.237212225,4823,2018,9516410,
577,2014,Utah,4,6.4,0,0,1,2.4,74936,67425,52.64,47.36,0,0,1,495024,0.287584036,4904,2012,7255120,
578,2014,Utah,4,6.4,0,0,1,2.4,74936,67425,52.64,47.36,0,0,1,495024,0.287584036,4904,2014,749860,
579,2014,Utah,4,6.4,0,0,1,2.4,74936,67425,52.64,47.36,0,0,1,495024,0.287584036,4904,2016,3073740,
580,2014,Utah,4,6.4,0,0,1,2.4,74936,67425,52.64,47.36,0,0,1,495024,0.287584036,4904,2018,4208200,
581,2014,Virginia,10,4.9,0,1,0,0.9,125914,89957,58.33,41.67,0,0,1,538859,0.40060758,5110,2014,5317310,
582,2014,Virginia,10,4.9,0,1,0,0.9,125914,89957,58.33,41.67,0,0,1,538859,0.40060758,5110,2016,16544690,
583,2014,Virginia,10,4.9,0,1,0,0.9,125914,89957,58.33,41.67,0,0,1,538859,0.40060758,5110,2018,13871740,
584,2014,Washington,1,1.4,1,0,0,2.6,101428,124151,44.96,55.04,0,1,0,506579,0.445298759,5301,2012,3764550,
585,2014,Washington,1,1.4,1,0,0,2.6,101428,124151,44.96,55.04,0,1,0,506579,0.445298759,5301,2014,1124900,
586,2014,West Virginia,2,4.4,0,1,0,0.4,72619,67687,51.76,48.24,0,0,1,NA,NA,5402,2014,1256470,
587,2014,West Virginia,2,4.4,0,1,0,0.4,72619,67687,51.76,48.24,0,0,1,NA,NA,5402,2016,208150,
588,2014,West Virginia,2,4.4,0,1,0,0.4,72619,67687,51.76,48.24,0,0,1,NA,NA,5402,2018,416260,
589,2014,West Virginia,3,4.2,0,1,0,0.2,77713,62688,55.35,44.65,0,1,0,NA,NA,5403,2012,1220130,
590,2014,West Virginia,3,4.2,0,1,0,0.2,77713,62688,55.35,44.65,0,1,0,NA,NA,5403,2014,4972694.7,
591,2014,West Virginia,3,4.2,0,1,0,0.2,77713,62688,55.35,44.65,0,1,0,NA,NA,5403,2018,2828930,
592,2014,Wisconsin,6,6.4,0,0,1,2.4,169767,122212,58.14,41.86,0,0,1,548845,0.531988084,5506,2014,215500,
593,2014,Wisconsin,6,6.4,0,0,1,2.4,169767,122212,58.14,41.86,0,0,1,548845,0.531988084,5506,2016,156630,
594,2014,Wisconsin,6,6.4,0,0,1,2.4,169767,122212,58.14,41.86,0,0,1,548845,0.531988084,5506,2018,2263750,
595,2014,Wisconsin,7,6.8,0,0,1,2.8,169891,112949,60.07,39.93,1,0,0,547760,0.516357529,5507,2012,2275340,
596,2016,Alaska,0,5.8,0,0,1,1.8,155088,111019,58.28,41.72,1,0,0,530385,0.501724219,201,2012,93390,
597,2016,Alaska,0,5.8,0,0,1,1.8,155088,111019,58.28,41.72,1,0,0,530385,0.501724219,201,2014,141000,
598,2016,Alaska,0,5.8,0,0,1,1.8,155088,111019,58.28,41.72,1,0,0,530385,0.501724219,201,2016,668330,
599,2016,Alaska,0,5.8,0,0,1,1.8,155088,111019,58.28,41.72,1,0,0,530385,0.501724219,201,2018,544840,
600,2016,Arizona,1,3.1,0,1,0,0.9,121745,142219,46.12,53.88,0,0,1,549353,0.480499788,401,2012,9017940,
601,2016,Arizona,1,3.1,0,1,0,0.9,121745,142219,46.12,53.88,0,0,1,549353,0.480499788,401,2014,15750695.7,
602,2016,Arizona,1,3.1,0,1,0,0.9,121745,142219,46.12,53.88,0,0,1,549353,0.480499788,401,2016,3607340,
603,2016,Arizona,1,3.1,0,1,0,0.9,121745,142219,46.12,53.88,0,0,1,549353,0.480499788,401,2018,2594290,
604,2016,Arizona,2,6,0,0,1,2,179806,135873,56.96,43.04,1,0,0,539385,0.585257284,402,2012,2792690,
605,2016,Arizona,2,6,0,0,1,2,179806,135873,56.96,43.04,1,0,0,539385,0.585257284,402,2014,10647365.2,
606,2016,Arizona,2,6,0,0,1,2,179806,135873,56.96,43.04,1,0,0,539385,0.585257284,402,2016,2461500,
607,2016,Arizona,2,6,0,0,1,2,179806,135873,56.96,43.04,1,0,0,539385,0.585257284,402,2018,3051920,
608,2016,California,7,2.9,1,0,0,1.1,145168,152133,48.83,51.17,0,1,0,526910,0.564234879,607,2012,6844170,
609,2016,California,7,2.9,1,0,0,1.1,145168,152133,48.83,51.17,0,1,0,526910,0.564234879,607,2014,7206780,
610,2016,California,7,2.9,1,0,0,1.1,145168,152133,48.83,51.17,0,1,0,526910,0.564234879,607,2016,4549410,
611,2016,California,7,2.9,1,0,0,1.1,145168,152133,48.83,51.17,0,1,0,526910,0.564234879,607,2018,391010,
612,2016,California,10,4.3,0,1,0,0.3,124671,116470,51.7,48.3,1,0,0,467771,0.515510795,610,2012,6826270,
613,2016,California,10,4.3,0,1,0,0.3,124671,116470,51.7,48.3,1,0,0,467771,0.515510795,610,2014,195750,
614,2016,California,10,4.3,0,1,0,0.3,124671,116470,51.7,48.3,1,0,0,467771,0.515510795,610,2016,4966340,
615,2016,California,10,4.3,0,1,0,0.3,124671,116470,51.7,48.3,1,0,0,467771,0.515510795,610,2018,13744460,
616,2016,California,21,5.45,0,0,1,1.45,75126,57282,56.74,43.26,1,0,0,350034,0.378271825,621,2012,1485770,
617,2016,California,21,5.45,0,0,1,1.45,75126,57282,56.74,43.26,1,0,0,350034,0.378271825,621,2014,2616070,
618,2016,California,21,5.45,0,0,1,1.45,75126,57282,56.74,43.26,1,0,0,350034,0.378271825,621,2016,3084210,
619,2016,California,21,5.45,0,0,1,1.45,75126,57282,56.74,43.26,1,0,0,350034,0.378271825,621,2018,4353720,
620,2016,California,24,2.75,1,0,0,1.25,144780,166034,46.58,53.42,0,0,1,505763,0.614544757,624,2012,3233980,
621,2016,California,24,2.75,1,0,0,1.25,144780,166034,46.58,53.42,0,0,1,505763,0.614544757,624,2014,325520,
622,2016,California,24,2.75,1,0,0,1.25,144780,166034,46.58,53.42,0,0,1,505763,0.614544757,624,2016,1757250,
623,2016,California,24,2.75,1,0,0,1.25,144780,166034,46.58,53.42,0,0,1,505763,0.614544757,624,2018,728980,
624,2016,California,25,4.25,0,1,0,0.25,138755,122406,53.13,46.87,1,0,0,476031,0.548621833,625,2016,1710640,
625,2016,California,25,4.25,0,1,0,0.25,138755,122406,53.13,46.87,1,0,0,476031,0.548621833,625,2018,12747380,
626,2016,California,49,3.95,0,1,0,0.05,155888,154267,50.26,49.74,1,0,0,514955,0.602295346,649,2016,4983280,
627,2016,California,49,3.95,0,1,0,0.05,155888,154267,50.26,49.74,1,0,0,514955,0.602295346,649,2018,2819230,
628,2016,California,52,1.2,1,0,0,2.8,139403,181253,43.47,56.53,0,1,0,547077,0.586125902,652,2012,11777350,
629,2016,California,52,1.2,1,0,0,2.8,139403,181253,43.47,56.53,0,1,0,547077,0.586125902,652,2014,13563380,
